#time,seconds_elapsed,z,y,x  
1619623863302698500,1.645698486328125,-5.351394346192479,-7.628773461475968,-3.0552871495634317
1619623863312728300,1.655728271484375,-5.569135764363407,-7.451726457265019,-3.102722854477167
1619623863322758400,1.66575830078125,-5.789689901867509,-7.266857381126284,-3.1373022926881906
1619623863332788500,1.67578857421875,-5.985216565620899,-7.079858891743421,-3.1973695156380533
1619623863342818300,1.685818359375,-6.141940328249335,-6.8937231566697355,-3.305077610684931
1619623863352848400,1.695848388671875,-6.270268017476797,-6.7071753336638205,-3.444984678547084
1619623863362878200,1.705878173828125,-6.380835009086132,-6.519193093940615,-3.59936772326827
1619623863372908300,1.715908203125,-6.487763936454058,-6.325842020660638,-3.7500709104329344
1619623863382938400,1.7259384765625,-6.604672406044602,-6.12339344868958,-3.879786839148402
1619623863392968400,1.735968505859375,-6.736701872399449,-5.9124815842777485,-3.9786671923562884
1619623863402998500,1.74599853515625,-6.8824062283635135,-5.697962635284662,-4.041792049311101
1619623863413028400,1.7560283203125,-7.033400507429242,-5.489744247740507,-4.069935316994786
1619623863423057400,1.766057373046875,-7.178526186722516,-5.297109213775396,-4.071826829829812
1619623863433087200,1.776087158203125,-7.311757430082559,-5.133723070648312,-4.043943089865148
1619623863443117300,1.786117431640625,-7.4358800688356155,-5.011450443676114,-3.9703193429887293
1619623863453147400,1.7961474609375,-7.555267495760321,-4.922807114583254,-3.854126035930216
1619623863463177500,1.806177490234375,-7.674664275035262,-4.847675008970499,-3.710789578141272
1619623863473207600,1.81620751953125,-7.791037907096743,-4.765894551384449,-3.5716049793347713
1619623863483237400,1.8262373046875,-7.8985116088658565,-4.668090302975475,-3.4630665709435937
1619623863493267200,1.83626708984375,-7.99744427678287,-4.549137760336697,-3.393613387750089
1619623863503297300,1.84629736328125,-8.090005071580409,-4.412104202084243,-3.3549270987421274
1619623863513327400,1.856327392578125,-8.181670963364839,-4.271239979627728,-3.3146865660294886
1619623863523357400,1.866357421875,-8.275136013525724,-4.138755170720815,-3.2501112180054186
1619623863533387500,1.876387451171875,-8.366890168115496,-4.019175143833458,-3.164137400382757
1619623863543416300,1.886416259765625,-8.448078505027294,-3.9169443111538884,-3.075370737171173
1619623863553446400,1.8964462890625,-8.51194336669445,-3.8347812839910387,-3.001941928344965
1619623863563476200,1.906476318359375,-8.560555714172125,-3.767752113074064,-2.9481033706516024
1619623863573506300,1.91650634765625,-8.59941063774526,-3.7073943827450275,-2.9113138551756736
1619623863583536400,1.926536376953125,-8.634389012145995,-3.6527126522257922,-2.8766987611293793
1619623863593566500,1.93656640625,-8.671053147676586,-3.601944295758009,-2.830055083376169
1619623863603596500,1.946596435546875,-8.709453897741437,-3.5565599704161284,-2.768876976574957
1619623863613626400,1.95662646484375,-8.747060867080092,-3.520625902725756,-2.6952742724865675
1619623863623656200,1.96665625,-8.780688411393761,-3.4988150529339905,-2.6130811424463984
1619623863633686300,1.976686279296875,-8.807481141251325,-3.488715391463041,-2.5352561444878576
1619623863643716400,1.98671630859375,-8.82574861934781,-3.494288807681203,-2.4630253132745623
1619623863653746400,1.996746337890625,-8.839875928899644,-3.5230920005783437,-2.3695582172870635
1619623863663775500,2.006775390625,-8.852467114925384,-3.5696199429973956,-2.2498950421608983
1619623863673805600,2.0168056640625,-8.864723369908333,-3.612877193182707,-2.1293610755495727
1619623863683835400,2.02683544921875,-8.880758558908104,-3.6225904856845736,-2.0443470428697763
1619623863693865200,2.036865234375,-8.91163242059946,-3.5644039619147776,-2.012016991020739
1619623863703895300,2.046895263671875,-8.967966886761785,-3.416163365471363,-2.0188567739129066
1619623863713925400,2.05692529296875,-9.046698478171228,-3.1837641841337083,-2.0472616151422263
1619623863723955500,2.06695556640625,-9.133518683490157,-2.889201684349775,-2.098029825479537
1619623863733985500,2.076985595703125,-9.22199016314745,-2.550052731603384,-2.1500024431705476
1619623863744015400,2.087015380859375,-9.310451121410727,-2.1884122533246875,-2.1671945471204817
1619623863754045400,2.09704541015625,-9.391462348189949,-1.8405378500699996,-2.140851460726559
1619623863764075300,2.1070751953125,-9.45416225773096,-1.5450735791407524,-2.0980822863191366
1619623863774104300,2.117104248046875,-9.496771565401554,-1.3281710960119961,-2.0536989547133446
1619623863784134400,2.127134521484375,-9.526682719540595,-1.2013324032332748,-1.9923602505229412
1619623863794164500,2.13716455078125,-9.555717090845107,-1.1673214125599711,-1.869764675206691
1619623863804194800,2.14719482421875,-9.589825696673989,-1.2208563841968774,-1.647768083809316
1619623863814225000,2.157224853515625,-9.621325581309199,-1.318287853770703,-1.364768596047163
1619623863824255000,2.1672548828125,-9.645525372064114,-1.4143572412110865,-1.0648073059596121
1619623863834285000,2.17728515625,-9.66280383912325,-1.483184401460737,-0.7750914424892514
1619623863844315100,2.187315185546875,-9.676015202873945,-1.5073627110362051,-0.5224659771375357
1619623863854345000,2.197344970703125,-9.687035194060206,-1.4953880494736134,-0.3091155969997868
1619623863864374800,2.207374755859375,-9.69146586998403,-1.489206438229233,-0.1677589513838291
1619623863874404900,2.21740478515625,-9.686796124607325,-1.5217964561887085,-0.14316808808525092
1619623863884435000,2.22743505859375,-9.679460374891757,-1.5611229427963493,-0.2032756887112744
1619623863894464000,2.237464111328125,-9.675690208703278,-1.5725212657757102,-0.28032694408465175
1619623863904494000,2.247494140625,-9.675644031473993,-1.5615952364832162,-0.33721385649796576
1619623863914524200,2.257524169921875,-9.67830009894073,-1.5396028926447034,-0.3612643019100651
1619623863924554000,2.267553955078125,-9.68309376295805,-1.5114347827807069,-0.3516336096577346
1619623863934583800,2.277583740234375,-9.689175713220239,-1.479153100118041,-0.31994981982298193
1619623863944614000,2.28761376953125,-9.695591425481439,-1.44567329371199,-0.2755312159744091
1619623863954644000,2.29764404296875,-9.700743401417135,-1.4190554820299148,-0.22855830626683307
1619623863964674000,2.307674072265625,-9.702389999580383,-1.4130769921422004,-0.19292614413248374
1619623863974704000,2.3177041015625,-9.70017758422792,-1.4299505316622554,-0.17937555675636976
1619623863984734000,2.32773388671875,-9.696880880770086,-1.4515915778450668,-0.18375026470925657
1619623863994763800,2.337763671875,-9.696105804744363,-1.4557538120910525,-0.19157067440291867
1619623864004793900,2.3477939453125,-9.69968950845003,-1.4303678802914916,-0.20114779157079754
1619623864014823000,2.357822998046875,-9.707364865383505,-1.3760888853542506,-0.2093586070878431
1619623864024853000,2.36785302734375,-9.716815999817848,-1.3076986552171408,-0.2092752579196356
1619623864034883000,2.377883056640625,-9.72501684193015,-1.2454792226694524,-0.20788663483913986
1619623864044913200,2.3879130859375,-9.730772044456005,-1.200372472159937,-0.2038666220754385
1619623864054942700,2.397942626953125,-9.734327691110968,-1.1742216934677212,-0.18560475173583252
1619623864064972800,2.407972900390625,-9.735749248346686,-1.166383254927024,-0.15851135843126102
1619623864075003000,2.4180029296875,-9.73503203998804,-1.1755921050380915,-0.1323562962895725
1619623864085033000,2.428032958984375,-9.732492876899242,-1.1986229250788687,-0.11074689648719503
1619623864095063000,2.43806298828125,-9.72956559127569,-1.2236637697678059,-0.09266564341150224
1619623864105093000,2.448093017578125,-9.72783423743844,-1.2383885337561369,-0.07755314961406402
1619623864115123000,2.458123046875,-9.727521518227457,-1.2414340389318763,-0.06744824571241624
1619623864125152000,2.468152099609375,-9.727321027219295,-1.2436791875101625,-0.05364171994701027
1619623864135181800,2.478181884765625,-9.72557798294425,-1.2579998276770115,-0.030898562307772225
1619623864145212000,2.4882119140625,-9.720928111311792,-1.293748894189298,-0.012460754304303554
1619623864155242000,2.498241943359375,-9.712754157206415,-1.3538074954412878,0.0011568967552058893
1619623864165272000,2.50827197265625,-9.702402859061955,-1.4260587849207222,-0.010766347502043935
1619623864175302100,2.51830224609375,-9.69185633060634,-1.4959411533117293,-0.021598812192992773
1619623864185332000,2.52833203125,-9.681129769408702,-1.563939753782749,-0.014253321968123782
1619623864195361800,2.53836181640625,-9.67027928957045,-1.6297240392051635,-0.009124823947780532
1619623864205392000,2.548391845703125,-9.658490652099252,-1.6981811970986425,-0.011058361851715017
1619623864215422000,2.558421875,-9.643592358174919,-1.7794773782990871,-0.07047440686686895
1619623864225452000,2.5684521484375,-9.627858782470225,-1.8588139498643577,-0.1397734224119689
1619623864235481900,2.57848193359375,-9.61947556952834,-1.901104400844127,-0.1479121956061106
1619623864245511200,2.58851123046875,-9.62089303511083,-1.8962619292490184,-0.11400411731800995
1619623864255540700,2.598540771484375,-9.62876654496491,-1.8574343320742248,-0.08468681001942605
1619623864265570800,2.60857080078125,-9.637992638471722,-1.8094364632330833,-0.07365585904773324
1619623864275601000,2.618600830078125,-9.643650810363889,-1.7791238886862992,-0.07146099761826917
1619623864285631000,2.628630859375,-9.643122402575612,-1.7816707966901362,-0.07885387521539815
1619623864295661000,2.6386611328125,-9.63850058799386,-1.8050360363170503,-0.10737836990216747
