time,seconds_elapsed,z,y,x
1619656192333254700,-50.72674536132813,0.12315817763507365,0.20536928172335028,0.3594420914515853
1619656192343327500,-50.71667260742188,0.425655854332447,0.1980096396755427,0.2735350554548204
1619656192353401300,-50.7065986328125,0.8580237735241651,0.09531400249581784,0.19719759264029563
1619656192363474700,-50.696525390625,0.7778682867914438,-0.01854713528808206,-0.010410773246735333
1619656192373548500,-50.68645141601562,0.3320364903926849,-0.14512487557567655,-0.28216785924360155
1619656192383621400,-50.67637866210937,0.17361293810904024,-0.26289891248699276,-0.6182946876898407
1619656192393695500,-50.66630444335937,0.2540601012647152,-0.287678147097677,-0.8984576368518173
1619656192403768600,-50.6562314453125,0.0697562577933073,-0.2605790181720629,-0.9952420406937599
1619656192413842400,-50.64615747070312,-0.015306874725222587,-0.3068420260446146,-0.9691291097939014
1619656192423915500,-50.63608447265625,0.15762158825099468,-0.49593905860930676,-0.8370566810801625
1619656192433989600,-50.62601025390625,0.37892975899279113,-0.751360876681283,-0.6152879070892929
1619656192444062500,-50.6159375,0.2516886959582567,-1.0112261570934207,-0.4725499997153878
1619656192454136600,-50.605863525390625,-0.2841132942229509,-1.177074233354628,-0.29304975713342424
1619656192464209700,-50.59579028320312,-0.4823158991873264,-1.1575834970735013,-0.05763429671451449
1619656192474283500,-50.585716552734375,-0.15281623379588127,-0.9417024659469723,0.07522533685415983
1619656192484356600,-50.57564331054687,-0.045180034941434855,-0.5652467689175158,-0.05781812884882092
1619656192494430500,-50.565569580078126,-0.014273440024256706,-0.13611856229938565,-0.37668095715269445
1619656192504503600,-50.555496337890624,0.24359365230798719,0.2646012228928506,-0.8410551030665635
1619656192514577700,-50.54542236328125,-0.3157598938524723,0.5161814900405705,-1.2471157378301023
1619656192524650500,-50.535349609375,-0.7553828987389802,0.4717517620097845,-1.3356348560214042
1619656192534724400,-50.52527563476563,-0.3984083664447069,0.30175299580991266,-1.144338523314148
1619656192544797400,-50.51520263671875,0.06299976927042007,0.04880487437509,-0.8260565636381506
1619656192554871600,-50.50512841796875,0.24975743563473224,-0.29598142667114735,-0.6376480613268911
1619656192564944400,-50.4950556640625,0.3214350168794393,-0.6569542348213493,-0.7369549693837761
1619656192575018500,-50.4849814453125,0.09068272596597671,-0.9543333263959735,-0.9487316339313984
